County #,Total Students 2018-2019,District #,Total Students 2020-2021,Total Students 2021-2022,Median Age 10,Median Age Male 10,Median Age Female 10,# of Households 10,Avg Household Size 10,# of Families 10,Avg Family Size 10,# of Housing Units 10,County Population,% School-wide Title I 2021-2022,% School-wide Title I 2020-2021,% School-wide Title I 2018-2019,% Title I Eligible School 2021-2022,% Title I Eligible School 2020-2021,% Title I Eligible School 2018-2019,Total Teachers 2021-2022,Total Teachers 2020-2021,Total Teachers 2018-2019,Total Staff 2021-2022,Total Staff 2020-2021,Total Staff 2018-2019,% Free or Reduced Lunch 2021-2022,% Free or Reduced Lunch 2020-2021,% Free or Reduced Lunch 2018-2019,% Asian or Asian/Pacific Islander Students 2021-2022,% Hispanic Students 2021-2022,% Black or African American Students 2021-2022,% White Students 2021-2022,% Grades 1-8 2021-2022,% Grades 9-12 2021-2022,% Asian or Asian/Pacific Islander Students 2020-2021,% Asian or Asian/Pacific Islander Students 2018-2019,% Hispanic Students 2020-2021,% Hispanic Students 2018-2019,% Black or African American Students 2020-2021,% Black or African American Students 2018-2019,% White Students 2020-2021,% White Students 2018-2019,% Grades 1-8 2020-2021,% Grades 1-8 2018-2019,% Grades 9-12 2020-2021,% Grades 9-12 2018-2019,% Prek 2021-2022,% Prek 2020-2021,% Prek 2018-2019,% K 2021-2022,% K 2020-2021,% K 2018-2019,% ADA 2018-2019,% ADA 2020-2021,% ADA 2021-2022,% Students Tested Math - Grade 3 2018-2019,% Students Tested Reading - Grade 3 2018-2019,% Students Tested Math - Grade 4 2018-2019,% Students Tested Reading - Grade 4 2018-2019,% Students Tested Math - Grade 5 2018-2019,% Students Tested Reading - Grade 5 2018-2019,% Students Tested Math - Grade 6 2018-2019,% Students Tested Reading - Grade 6 2018-2019,% Students Tested Math - Grade 7 2018-2019,% Students Tested Reading - Grade 7 2018-2019,% Students Tested Math - Grade 8 2018-2019,% Students Tested Reading - Grade 8 2018-2019,% Students Tested Math - Grade 3 2020-2021,% Students Tested Reading - Grade 3 2020-2021,% Students Tested Math - Grade 4 2020-2021,% Students Tested Reading - Grade 4 2020-2021,% Students Tested Math - Grade 5 2020-2021,% Students Tested Reading - Grade 5 2020-2021,% Students Tested Math - Grade 6 2020-2021,% Students Tested Reading - Grade 6 2020-2021,% Students Tested Math - Grade 7 2020-2021,% Students Tested Reading - Grade 7 2020-2021,% Students Tested Math - Grade 8 2020-2021,% Students Tested Reading - Grade 8 2020-2021,% Students Tested Math - Grade 3 2021-2022,% Students Tested Reading - Grade 3 2021-2022,% Students Tested Math - Grade 4 2021-2022,% Students Tested Reading - Grade 4 2021-2022,% Students Tested Math - Grade 5 2021-2022,% Students Tested Reading - Grade 5 2021-2022,% Students Tested Math - Grade 6 2021-2022,% Students Tested Reading - Grade 6 2021-2022,% Students Tested Math - Grade 7 2021-2022,% Students Tested Reading - Grade 7 2021-2022,% Students Tested Math - Grade 8 2021-2022,% Students Tested Reading - Grade 8 2021-2022,% County Infected 09/28/20,% County Deaths 09/28/20,% County Infected 10/30/20,% County Deaths 10/30/20,% County Infected 01/29/21,% County Deaths 01/29/21,% On Campus 09/28/20,% On Campus 10/30/20,% On Campus 01/29/21,% White Pop 10,% Black Pop 10,% Asian Pop 10,% Hispanic Pop 10,% Male Pop 10,% Female Pop 10,% Age 0-4 Pop 10,% Age 5-9 Pop 10,% Age 10-14 Pop 10,% Age 15-19 Pop 10,% Age 20-24 Pop 10,% Age 25-34 Pop 10,% Age 35-44 Pop 10,% Age 45-54 Pop 10,% Age 55-64 Pop 10,% Age 65-74 Pop 10,% Age 75-84 Pop 10,% Age 85-Up Pop 10,% HH 1 Male 10,% HH 1 Female 10,% HH Married-Child 10,% HH Married-noChild 10,% HH Male-Child 10,% HH Female-Child 10,% Housing Vacant 10,% Housing Owner Occup 10,% Housing Renter Occup 10
48485,1064,243906,1023,1121,36.14339623,34.76132075,37.37924528,49016,2.440377358,31663,2.992358491,55566,132230,0.666666667,0.666666667,0.666666667,0.666666667,0.666666667,0.666666667,0.082381802,0.084379277,0.078618421,0.169107939,0.181182796,0.156494361,0.725245317,0.734115347,0.738721805,0.008920607,0.340767172,0.123104371,0.434433541,0.628902765,0.271186441,0.011730205,0.013157895,0.314760508,0.30075188,0.114369501,0.09962406,0.469208211,0.5,0.613880743,0.597744361,0.28054741,0.282894737,0.036574487,0.044965787,0.054511278,0.063336307,0.060606061,0.064849624,0.931867481,0.945493646,0.94982694,1.047058824,1.047058824,1,1,0.952941176,0.952941176,0.948717949,0.948717949,0.973684211,0.973684211,0.963855422,0.963855422,1,1,0.973333333,0.973333333,1.012048193,1.012048193,1,0.988235294,0.954022989,0.954022989,0.941860465,0.941860465,1.0125,1,1.011904762,1.011904762,1,1,0.989361702,0.989361702,0.980582524,0.980582524,1.019607843,1.019607843,0.013166452,0.000196627,0.02966044,0.000491568,0.104696362,0.002495652,0.824928639,0.955968689,0.989076465,0.770577947,0.105026616,0.020296578,0.166228137,0.512836502,0.487163498,0.068098859,0.064015209,0.06269962,0.08,0.097513308,0.140144487,0.114927757,0.136342205,0.105634981,0.066935361,0.04634981,0.017338403,0.131263261,0.161743104,0.200485556,0.259996736,0.030541048,0.094805778,0.117877839,0.543839758,0.338282403
48113,878,57841,1204,1256,34.43415219,33.43013781,35.30868784,855960,2.813067705,559417,3.368615938,943257,2635516,1,1,1,1,1,1,0.044593949,0.042358804,0.04,0.122762739,0.110805648,0.098416856,0.916401274,0.897840532,0.916856492,0.000796178,0.819267516,0.147292994,0.023089172,0.677547771,,0.000830565,0.002277904,0.8089701,0.835990888,0.156146179,0.13667426,0.022425249,0.017084282,0.656146179,0.677676538,,0.01594533,0.206210191,0.231727575,0.198177677,0.116242038,0.112126246,0.108200456,0.846915718,0.871448505,0.852286624,0.965909091,0.954545455,0.988764045,0.988764045,0.935064935,0.935064935,0.944444444,0.944444444,0.923076923,0.923076923,0.925925926,0.925925926,0.875,0.741666667,0.927272727,0.918181818,0.952380952,0.94047619,0.936170213,0.946808511,0.983606557,0.983606557,0.9375,0.9375,0.943262411,0.716312057,0.93220339,0.788135593,0.935185185,0.907407407,0.964705882,0.964705882,0.930555556,0.930555556,1,1,0.03080042,0.000450766,0.036198604,0.000516787,0.096255913,0.0012434,0,0.50990099,0.489433643,0.535382847,0.22304434,0.050355997,0.382553558,0.494481954,0.505518046,0.081430186,0.077491651,0.07322332,0.071445553,0.07245394,0.16259223,0.144833981,0.134233252,0.094475029,0.049294404,0.027628868,0.010897587,0.130354222,0.149852797,0.234084537,0.202010608,0.032558764,0.110048367,0.092548478,0.483156764,0.424294757
48129,462,65901,441,456,41.75,39.5,43.775,1517,2.2775,996,2.83,2142,3278,1,1,1,1,1,1,0.104495614,0.108480726,0.096904762,0.20002193,0.200680272,0.187034632,0.464912281,0.492063492,0.541125541,0,0.131578947,0.067982456,0.745614035,0.526315789,0.313596491,0,0,0.142857143,0.125541126,0.092970522,0.103896104,0.70521542,0.729437229,0.557823129,0.590909091,0.303854875,0.266233766,0.081140351,0.072562358,0.073593074,0.078947368,0.065759637,0.069264069,0.898880952,0.888222222,0.892936404,0.888888889,0.888888889,0.894736842,0.894736842,0.862068966,0.862068966,0.860465116,0.860465116,0.921052632,0.921052632,0.545454545,0.939393939,1.04,1.04,1,1,0.885714286,0.885714286,1,1,0.964285714,0.964285714,0.902439024,0.902439024,1.064516129,1.064516129,0.925925926,0.925925926,0.821428571,0.821428571,0.935483871,0.935483871,1,1,0.964285714,0.964285714,0.0195241,0.000305064,0.026235509,0.000305064,0.099450885,0.003660769,0.988789238,0.986394558,1,0.89937449,0.044601577,0.002447648,0.084035899,0.496328529,0.503671471,0.05520805,0.050312755,0.054392168,0.110144139,0.06173511,0.098177862,0.095730215,0.132716889,0.12999728,0.112863748,0.077236878,0.021484906,0.152274225,0.160843771,0.176005274,0.343441002,0.025708635,0.062623599,0.29178338,0.514939309,0.193277311
48387,534,194904,481,523,44.88,43.13333333,46.34,5469,2.322666667,3615,2.882,6826,12023,1,1,1,1,1,1,0.090860421,0.07950104,0.06988764,0.228164436,0.216195426,0.190636704,0.975143403,0.966735967,0.902621723,0,0.240917782,0.504780115,0.149139579,0.58126195,0.233269598,0,0,0.239085239,0.24906367,0.507276507,0.494382022,0.158004158,0.179775281,0.584199584,0.54494382,0.257796258,0.27340824,0.103250478,0.0997921,0.112359551,0.082217973,0.058212058,0.06928839,0.865018727,0.868642412,0.880529637,1,1,1.024390244,1.024390244,0.913043478,0.913043478,0.757575758,0.757575758,0.930232558,0.930232558,0.806451613,0.806451613,1.03125,1.03125,0.870967742,0.870967742,0.888888889,0.888888889,0.955555556,0.955555556,1,1,1.038461538,1.076923077,1.028571429,1.028571429,1.032258065,1.032258065,0.861111111,0.861111111,0.84375,0.84375,0.98,1,0.97826087,0.97826087,0.013474174,0.001164435,0.016801131,0.001413957,0.049155785,0.002911087,0.608333333,0.727272727,0.857142857,0.765007776,0.173639191,0.001788491,0.066018663,0.487247278,0.512752722,0.0562986,0.055443235,0.062208398,0.063063764,0.047045101,0.098911353,0.115396579,0.144012442,0.146734059,0.117573872,0.065863142,0.027449456,0.137685134,0.164746754,0.168038033,0.31120863,0.023587493,0.086121777,0.198798711,0.588778201,0.212423088
48011,359,6902,316,307,46.2,44.8,47.4,751,2.456666667,560,2.853333333,904,1887,1,1,1,1,1,1,0.096938111,0.095506329,0.09810585,0.163648208,0.163227848,0.162005571,0.361563518,0.313291139,0.406685237,0,0.146579805,0.006514658,0.794788274,0.599348534,0.293159609,0,0,0.151898734,0.125348189,0.003164557,0.008356546,0.810126582,0.838440111,0.607594937,0.618384401,0.28164557,0.242339833,0.048859935,0.050632911,0.052924791,0.058631922,0.060126582,0.086350975,0.915977716,0.879670886,0.958736156,1.08,1.08,0.892857143,0.892857143,1.074074074,1.074074074,0.967741935,0.967741935,0.954545455,0.954545455,1,1,0.947368421,0.947368421,0.84,0.84,0.92,0.92,1.074074074,1.074074074,0.954545455,0.954545455,0.909090909,0.909090909,0.96875,0.96875,1.222222222,1.222222222,1.090909091,1.090909091,1.142857143,1.142857143,1.035714286,1.035714286,1.04,1.04,0.006889242,0.000529942,0.014308426,0.000529942,0.073661897,0.00317965,0.968553459,0.851265823,0.993355482,0.933193056,0.005786428,0,0.065228827,0.488164124,0.511835876,0.056286165,0.057338243,0.057338243,0.072067333,0.032088375,0.106259863,0.105733824,0.148342977,0.157285639,0.113624408,0.067332983,0.026301946,0.110519308,0.123834887,0.245006658,0.406125166,0.019973369,0.041278296,0.169247788,0.684734513,0.146017699
48167,42205,84910,40737,40832,38.89170984,37.80466321,39.92227979,108969,2.571243523,75747,3.114974093,132492,342139,0.3125,0.291666667,0.291666667,0.4375,0.4375,0.4375,0.063004261,0.062425559,0.059989812,0.129716889,0.131511157,0.122029617,0.356166732,0.27905835,0.286980216,0.08838656,0.337039577,0.078639303,0.444381857,0.583635384,0.323398315,0.092103002,0.095462623,0.326926381,0.313256723,0.079559123,0.081886032,0.450622284,0.458073688,0.590396936,0.585475655,0.324569801,0.314630968,0.02755192,0.020939195,0.03381116,0.065414381,0.064094067,0.066082218,0.934211349,0.948417409,0.926358616,0.919178536,0.918516065,0.950641658,0.939124712,0.959248647,0.952562878,0.975602318,0.97926197,0.986153846,0.989846154,0.685301508,0.984296482,0.888498065,0.8930707,0.90440929,0.891955571,0.931592862,0.930601454,0.903951173,0.925152586,0.90432663,0.90706886,0.645903651,0.927585149,0.926444834,0.930647986,0.960646521,0.951510892,0.973017988,0.968687542,0.964285714,0.97987013,0.991703893,0.99680919,0.686816525,0.989671932,0.03391604,0.000479337,0.036844674,0.000499797,0.087853182,0.000885605,0.6555837,0.747151557,0.804868434,0.724618875,0.137695711,0.029830867,0.224057616,0.495123735,0.504876265,0.068583532,0.070574545,0.071473933,0.071580349,0.060070235,0.129484499,0.134585612,0.158326725,0.122711622,0.064955082,0.035065858,0.012588008,0.120676523,0.12646716,0.238801861,0.269296772,0.030293019,0.089025319,0.177542795,0.565649247,0.256807958
48251,6684,126903,6859,7068,36.64742268,35.66701031,37.65670103,52193,2.835360825,40247,3.226185567,56719,175817,0.916666667,0.916666667,0.916666667,0.916666667,0.916666667,0.916666667,0.07262592,0.070962239,0.070656792,0.1470897,0.144548768,0.140251346,0.701612903,0.612042572,0.648713345,0.003678551,0.426711941,0.036502547,0.462365591,0.589275608,0.285370685,0.004228022,0.005385996,0.426155416,0.424895272,0.033386791,0.036505087,0.470330952,0.478156792,0.591631433,0.616696589,0.292608252,0.267354877,0.052631579,0.041259659,0.045481747,0.072722128,0.074500656,0.070466786,0.925258677,0.925360257,0.904782965,0.976424361,0.872298625,0.95505618,0.878277154,0.978805395,0.899807322,0.963178295,0.963178295,0.80418251,0.97338403,1.01754386,1.013645224,0.920408163,0.869387755,0.929254302,0.90248566,0.953667954,0.926640927,0.963320463,0.963320463,0.787593985,0.94924812,0.98627451,0.941176471,0.947895792,0.873747495,0.954825462,0.930184805,0.966666667,0.955555556,0.962686567,0.958955224,0.821561338,0.979553903,1.001876173,0.994371482,0.017125761,0.000318513,0.021539442,0.000415204,0.093034234,0.00170632,0.776818381,0.856272661,0.90505676,0.872050035,0.026362516,0.006506155,0.180999642,0.500344521,0.499655479,0.071421946,0.076463885,0.078153365,0.073535453,0.058495766,0.125710575,0.136947275,0.149515682,0.114931029,0.069672837,0.034624405,0.01052778,0.087195601,0.099074589,0.28689671,0.312838886,0.034947215,0.077634932,0.079796893,0.699906557,0.22029655
48291,6584,146901,8888,10860,37.36078431,36.50784314,38.30196078,25073,2.779215686,18522,3.240980392,28759,88219,0.727272727,0.636363636,0.75,0.727272727,0.636363636,0.75,0.058562615,0.062547255,0.064046173,0.12328361,0.124922367,0.11824271,0.934714549,0.936656166,0.864064399,0.001381215,0.852578269,0.033701657,0.098987109,0.61961326,0.26611418,0.00180018,0.002885784,0.833145815,0.744228433,0.038141314,0.053918591,0.113636364,0.179070474,0.628150315,0.621506683,0.260913591,0.263061968,0.043554328,0.038141314,0.043894289,0.070718232,0.072794779,0.07153706,0.92695079,0.914484361,0.916730295,1.005555556,0.655555556,1.040776699,0.908737864,0.989473684,0.952631579,0.992366412,0.996183206,1.017681729,1.015717092,0.893939394,1.036796537,1.030546624,0.668810289,1.013043478,0.85942029,1.035360679,0.995756719,0.981530343,0.985488127,1.022077922,1.020779221,0.688202247,0.984550562,1.051702396,0.716267339,1.072483221,0.899328859,1.017709563,0.979929162,1.036599764,1.031877214,1.052747253,1.052747253,0.802575107,1.012875536,0.025572722,0.000612113,0.026094152,0.000702796,0.06536007,0.001688979,0.439410029,0.710651289,0.976900973,0.771558505,0.10843039,0.004600558,0.179818357,0.491651574,0.508348426,0.068598548,0.068360589,0.072736407,0.074468226,0.06526711,0.133680579,0.135623918,0.150284891,0.118636225,0.066404029,0.034953664,0.010985815,0.10409604,0.113827623,0.264188569,0.287999043,0.0353767,0.084353687,0.128168573,0.672519907,0.19931152
48035,1002,18901,961,1025,44.9,43.34,46.38666667,7254,2.473333333,5081,2.994,9623,18685,1,1,1,1,1,1,0.079395122,0.080738814,0.079840319,0.160858537,0.167117586,0.152984032,0.619512195,0.618106139,0.581836327,0.008780488,0.370731707,0.014634146,0.543414634,0.590243902,0.292682927,0.01144641,0.013972056,0.382934443,0.352295409,0.014568158,0.018962076,0.539021852,0.55988024,0.611862643,0.603792415,0.293444329,0.281437126,0.045853659,0.03433923,0.038922156,0.071219512,0.060353798,0.075848303,0.949318363,0.999385016,0.938147317,1,1,0.972222222,0.972222222,1.054794521,1.02739726,0.936842105,0.936842105,1.013888889,1.013888889,0.825396825,1.031746032,0.971014493,0.971014493,0.986486486,0.986486486,0.957142857,0.957142857,0.986486486,0.986486486,1.051282051,1.051282051,0.731182796,0.946236559,0.938271605,0.938271605,0.9875,0.9875,0.975903614,0.975903614,0.987012987,0.987012987,0.936708861,0.936708861,0.845238095,0.988095238,0.017340112,0.000428151,0.02215681,0.000749264,0.055499063,0.001498528,0.905405405,0.9002079,0.856993737,0.898967714,0.01625302,0.002251263,0.160663299,0.497089831,0.502910169,0.055787393,0.061388096,0.066988799,0.066110257,0.043158357,0.092905776,0.111080606,0.146441906,0.145069185,0.120909291,0.060893916,0.029266418,0.129859388,0.135235732,0.200578991,0.365867108,0.024951751,0.062034739,0.246181025,0.575911878,0.177907098
48141,11388,71901,10663,10494,33.89415205,31.79610136,35.64327485,256557,3.05214425,196625,3.514775828,270307,839238,0.933333333,0.933333333,0.933333333,0.933333333,0.933333333,0.933333333,0.065666095,0.064692863,0.057469266,0.148467696,0.143607803,0.127182122,0.867162188,0.858670168,0.865560239,0.001048218,0.949494949,0.003049362,0.037831142,0.566418906,0.337526205,0.000937822,0.001141553,0.950295414,0.949683878,0.003376161,0.003688093,0.035355904,0.035739375,0.581825002,0.58315771,0.327393792,0.298998946,0.037926434,0.034511863,0.054179838,0.058128454,0.056269343,0.063663505,0.925189673,0.962627966,0.930822756,0.954427083,0.90625,0.987937274,0.984318456,0.991011236,0.986516854,0.994400896,0.993281075,0.983833718,0.983833718,0.700214133,0.983940043,0.54798331,0.52433936,0.600795756,0.584880637,0.599740933,0.591968912,0.549805951,0.549805951,0.54454343,0.541202673,0.418888889,0.517777778,0.871757925,0.844380403,0.931276297,0.920056101,0.958115183,0.95026178,1.008379888,1.008379888,0.859848485,1.012626263,0.915461624,0.988876529,0.028484173,0.000677996,0.056065145,0.001029505,0.134231291,0.002794201,0,0,0.146005251,0.820577608,0.031054884,0.010346632,0.822002705,0.484453198,0.515546802,0.080710975,0.082558231,0.084783931,0.086747343,0.077669685,0.133282208,0.130876654,0.127219611,0.093455668,0.055249067,0.035626187,0.01182044,0.094033685,0.104343284,0.293708611,0.214151241,0.032281325,0.138717712,0.050868087,0.598190206,0.350941707
48059,1455,30902,1397,1435,43.25,42.575,43.75833333,5447,2.474166667,3893,2.9175,6549,13943,1,1,0.75,1,1,0.75,0.077310105,0.077652112,0.076130584,0.159275261,0.159914102,0.149395189,0.440418118,0.466714388,0.516838488,0,0.156097561,0.009756098,0.787456446,0.607665505,0.287108014,0.00071582,0.000687285,0.160343593,0.148453608,0.010737294,0.015120275,0.786685755,0.813058419,0.597709377,0.610309278,0.288475304,0.281786942,0.042508711,0.03793844,0.032989691,0.06271777,0.075876879,0.074914089,0.937648797,0.900285612,0.928011847,0.92920354,0.92920354,1.009803922,1.009803922,0.975806452,0.975806452,0.917355372,0.917355372,0.9765625,0.9765625,0.844036697,1.027522936,0.903846154,0.903846154,0.978494624,0.978494624,0.991150442,0.991150442,1.026548673,1.026548673,1.00862069,1.00862069,0.774774775,0.936936937,1.053763441,1.053763441,1,1,0.989690722,1,1.017391304,1.017391304,0.909836066,0.909836066,0.795081967,0.950819672,0.006311411,0.000286882,0.009825719,0.000430323,0.076095532,0.00251022,0.899641577,0.909677419,0.981254506,0.939456586,0.010410514,0.004208506,0.075679268,0.487817484,0.512182516,0.057516243,0.067262256,0.070289427,0.063201418,0.047474897,0.104843473,0.111931483,0.153942705,0.141538689,0.103735972,0.059214412,0.019049025,0.11878098,0.128511107,0.21791812,0.352304021,0.02717092,0.066275014,0.168269965,0.654603756,0.177126279
48227,1111,114902,1095,1086,37.80357143,37.06785714,38.18928571,11333,2.577142857,7751,3.116785714,13124,36664,0.666666667,0.333333333,0.666666667,1,0.666666667,1,0.069972376,0.072146119,0.071476148,0.153535912,0.156146119,0.154653465,0.378453039,0.360730594,0.351035104,0.003683241,0.425414365,0.007366483,0.546961326,0.611418048,0.239410681,0.006392694,0.00450045,0.412785388,0.378937894,0.00913242,0.00450045,0.553424658,0.592259226,0.642009132,0.624662466,0.24109589,0.238523852,0.045119705,0.039269406,0.0450045,0.104051565,0.077625571,0.091809181,0.904843384,0.962143379,0.905106814,1.021978022,1.021978022,1.023529412,1.023529412,0.97979798,0.97979798,1.046296296,1.046296296,0.959459459,0.959459459,1,1,0.898876404,0.887640449,0.955223881,0.955223881,0.957446809,0.946808511,0.926829268,0.926829268,0.957446809,0.957446809,0.93,0.92,0.953488372,0.953488372,0.902439024,0.902439024,1.013888889,1.013888889,0.929292929,0.939393939,0.965116279,0.965116279,0.936170213,0.936170213,0.020646956,0.00051822,0.033275147,0.000736417,0.118945014,0.002591098,0.823260073,0.876824818,0.911196911,0.740546098,0.062292928,0.007625957,0.378584485,0.563235462,0.436764538,0.064749229,0.062407175,0.058465669,0.072603679,0.070947104,0.13355421,0.118844967,0.173997487,0.112618531,0.069804638,0.046355535,0.015651777,0.128562605,0.142768905,0.198888203,0.27715521,0.038295244,0.101826524,0.13646754,0.58442548,0.27910698
48407,1567,204901,1533,1591,44.58666667,43.90666667,45.2,10096,2.548,7195,3.016666667,13187,28859,1,1,1,1,1,1,0.07220616,0.076242661,0.069310785,0.178730358,0.181969993,0.170619017,0.654934004,0.621656882,0.628589662,0.002514142,0.124450031,0.143306097,0.678189818,0.575109994,0.309239472,0.002609263,0.002552648,0.119373777,0.088704531,0.15851272,0.184428845,0.666666667,0.67389917,0.58838878,0.590299936,0.299412916,0.280153159,0.05468259,0.04109589,0.065092534,0.060967945,0.071102414,0.064454371,0.894171666,0.899527723,0.893788812,0.936363636,0.927272727,0.991452991,0.991452991,1.024390244,1.024390244,0.939849624,0.939849624,0.982905983,0.982905983,0.818965517,0.948275862,0.946808511,0.946808511,0.969072165,0.958762887,0.947368421,0.956140351,0.943925234,0.943925234,1.046511628,1.023255814,0.804511278,0.932330827,1,0.989361702,0.971428571,0.971428571,0.971428571,0.971428571,0.975409836,0.975409836,1.009345794,1.009345794,0.794326241,0.95035461,0.00786583,0.000381164,0.008350948,0.000485117,0.025607263,0.00083163,0.66988417,0.805228758,0.408552632,0.82220285,0.102713766,0.004661916,0.109157065,0.500492723,0.499507277,0.060718617,0.064698302,0.070800485,0.06875379,0.048893269,0.097028502,0.111999697,0.154828684,0.148991813,0.109498181,0.051243178,0.012545482,0.127674326,0.114401743,0.197801109,0.344393819,0.035063391,0.073791601,0.234397513,0.643815879,0.121786608
48083,869,42901,842,802,45.32727273,44.63636364,46.00909091,3857,2.311818182,2518,2.851818182,5543,8175,1,1,1,1,1,1,0.086758105,0.083372922,0.09027618,0.195885287,0.18564133,0.198170311,0.597256858,0.566508314,0.565017261,0.009975062,0.263092269,0.016209476,0.677057357,0.588528678,0.259351621,0.011876485,0.010356732,0.264845606,0.262370541,0.01543943,0.01726122,0.667458432,0.675489068,0.585510689,0.562715765,0.281472684,0.292289988,0.077306733,0.065320665,0.074798619,0.074812968,0.067695962,0.070195627,0.897653625,0.895432304,0.904591022,0.963636364,0.963636364,1,1,0.915492958,0.915492958,0.953125,0.953125,0.924528302,0.924528302,1.019230769,1.019230769,0.957142857,0.957142857,0.950819672,0.950819672,0.948275862,0.948275862,1.014925373,1.014925373,0.741935484,0.741935484,0.8125,0.8125,0.95,0.966666667,1.028571429,1.028571429,1.035714286,1.053571429,0.918032787,0.918032787,1.030769231,1.030769231,0.966101695,0.966101695,0.008807339,0.000489297,0.011743119,0.000611621,0.077553517,0.003180428,0.920521945,0.927553444,0.930909091,0.881506464,0.022147274,0.003597527,0.159527825,0.496458685,0.503541315,0.056323777,0.061944913,0.067003935,0.059134345,0.041821248,0.087015177,0.11118606,0.147948286,0.15019674,0.118830804,0.076110174,0.022484542,0.154783511,0.154783511,0.15945035,0.338864402,0.026186155,0.068187711,0.304167418,0.505322028,0.190510554
48041,13540,21901,13664,14187,29.62542373,28.8220339,30.28898305,71739,2.621101695,38399,3.097372881,77700,229211,0.4,0.4,0.272727273,0.5,0.5,0.454545455,0.07116938,0.074213261,0.071302806,0.138374568,0.142495609,0.138086411,0.375625573,0.359484778,0.350516987,0.065623458,0.237259463,0.145908226,0.512018045,0.589624304,0.299288081,0.071062646,0.07717873,0.236168033,0.224815362,0.140368852,0.131979321,0.512221897,0.528360414,0.596896956,0.606646972,0.295887002,0.285672083,0.037076197,0.035055621,0.036558346,0.074011419,0.072160422,0.0711226,0.939294978,0.959581967,0.936018961,0.961389961,0.96042471,0.95806151,0.959925443,0.898242368,0.982423682,0.994274809,0.985687023,0.561099796,1.00610998,1.114228457,0.990981964,0.905102041,0.903061224,0.935871743,0.926853707,0.88358209,0.913432836,0.931623932,0.963912631,0.592286501,0.947658402,0.991541353,0.908834586,0.962616822,0.962616822,0.95526839,0.956262425,0.93986421,0.993210475,1.002887392,0.985563041,0.682395644,0.989110708,0.947794779,0.9819982,0.027625201,0.000292307,0.033270655,0.0003752,0.080161947,0.000868196,0.744832136,0.807740142,0.832990448,0.732939528,0.109899359,0.051747233,0.233024208,0.506181646,0.493818354,0.064182375,0.0575568,0.051418776,0.120671693,0.219090485,0.153019487,0.098372603,0.093497082,0.070038132,0.039799642,0.023032984,0.009319942,0.128200839,0.137665705,0.187722159,0.197228843,0.019152762,0.07248498,0.076718147,0.417155727,0.506126126
48181,528,91902,539,560,39.15434783,37.78913043,40.44456522,46905,2.555,32534,3.05826087,53727,136212,1,1,1,1,1,1,0.085517857,0.083376623,0.080984848,0.160053571,0.157272727,0.142878788,0.569642857,0.653061224,0.583333333,0,0.2125,0.005357143,0.748214286,0.575,0.280357143,0.001855288,0,0.192949907,0.198863636,0.00742115,0.011363636,0.768089054,0.753787879,0.562152134,0.547348485,0.315398887,0.306818182,0.067857143,0.059369202,0.070075758,0.076785714,0.063079777,0.075757576,0.918994318,0.914092764,0.908039286,1,1,1.051282051,1.051282051,1.029411765,1.029411765,1.088235294,1.088235294,1.096774194,1.096774194,0.659090909,0.886363636,0.973684211,0.973684211,0.903225806,0.903225806,1.029411765,1.029411765,1.024390244,1.024390244,0.682926829,0.951219512,1.026315789,0.973684211,0.974358974,0.974358974,0.934782609,0.934782609,1.09375,1.09375,1,1,0.8,0.977777778,0.909090909,1,0.013699234,0.000374416,0.019682554,0.000624027,0.070801398,0.002099668,0.877959927,0.875695733,0.953617811,0.83862935,0.05858021,0.008653425,0.113239078,0.487412825,0.512587175,0.06480141,0.06658835,0.068565567,0.071469345,0.062418822,0.113512083,0.121735318,0.14933362,0.126252306,0.085012037,0.050679616,0.019631526,0.110393348,0.144334293,0.213985716,0.306299968,0.031403902,0.081355932,0.126975264,0.605747576,0.26727716
48457,484,229901,435,453,44.36875,43.28125,46.3375,8007,2.40875,5582,2.90125,10579,21672,1,1,1,1,1,1,0.077395143,0.095609195,0.077479339,0.139977925,0.152045977,0.132561983,0.713024283,0.664367816,0.595041322,0,0.066225166,0.017660044,0.885209713,0.602649007,0.278145695,0,0,0.066666667,0.070247934,0.027586207,0.022727273,0.875862069,0.886363636,0.632183908,0.561983471,0.27816092,0.285123967,0.039735099,0.029885057,0.070247934,0.079470199,0.059770115,0.082644628,0.909508264,0.98191954,0.918774834,1.102564103,1.102564103,0.972972973,0.972972973,1.033333333,1.033333333,1.151515152,1.151515152,0.64,1.12,1.054054054,0.972972973,1,1,1.026315789,1.026315789,1.051282051,1.051282051,1.111111111,1.148148148,0.967741935,0.967741935,0.810810811,1,1.025641026,1.025641026,1.03030303,1.03030303,1,1,1,1,0.916666667,0.916666667,0.555555556,0.851851852,0.009966777,0.000230712,0.012504614,0.000230712,0.050018457,0.00147656,0.962719298,0.965517241,0.990909091,0.82376183,0.109804282,0.002343104,0.068317559,0.538959846,0.461040154,0.052329321,0.052696867,0.058210052,0.060231554,0.06046127,0.133005605,0.120600937,0.139161996,0.133602867,0.108793531,0.062253055,0.018652945,0.121893343,0.148869739,0.1924566,0.359435494,0.024353691,0.066441863,0.243123169,0.625957085,0.130919747
