CARES ESSER I 20 NORM,CRRSA ESSER II 21 NORM,ARP ESSER III 21 NORM,District #,County #,Label Math 2019-2022,Label Reading 2019-2022,Label Overall 2019-2022,AVG_Math_2022,AVG_Reading_2022,AVG_Math_2019,AVG_Reading_2019,AVG_Math_2021,AVG_Reading_2021,Median Age 10,Median Age Male 10,Median Age Female 10,# of Households 10,Avg Household Size 10,# of Families 10,Avg Family Size 10,# of Housing Units 10,County Population,% County Infected 09/28/20,% County Deaths 09/28/20,% County Infected 10/30/20,% County Deaths 10/30/20,% County Infected 01/29/21,% County Deaths 01/29/21,% County Infected 07/28/2021,% County Deaths 07/28/2021,% County Infected 01/29/2022,% County Deaths 01/29/2022,% County Infected 07/29/2022,% County Deaths 07/29/2022,% County Infected 10/30/2022,% County Deaths 10/30/2022,% On Campus 09/28/20,% On Campus 10/30/20,% On Campus 01/29/21,% White Pop 10,% Black Pop 10,% Asian Pop 10,% Hispanic Pop 10,% Male Pop 10,% Female Pop 10,% Age 0-4 Pop 10,% Age 5-9 Pop 10,% Age 10-14 Pop 10,% Age 15-19 Pop 10,% Age 20-24 Pop 10,% Age 25-34 Pop 10,% Age 35-44 Pop 10,% Age 45-54 Pop 10,% Age 55-64 Pop 10,% Age 65-74 Pop 10,% Age 75-84 Pop 10,% Age 85-Up Pop 10,% HH 1 Male 10,% HH 1 Female 10,% HH Married-Child 10,% HH Married-noChild 10,% HH Male-Child 10,% HH Female-Child 10,% Housing Vacant 10,% Housing Owner Occup 10,% Housing Renter Occup 10,11-City: Large,12-City: Mid-size,13-City: Small,21-Suburb: Large,22-Suburb: Mid-size,23-Suburb: Small,31-Town: Fringe,32-Town: Distant,33-Town: Remote,41-Rural: Fringe,42-Rural: Distant,43-Rural: Remote,% ADA 2018-2019,% ADA 2020-2021,% ADA 2021-2022,% Asian or Asian/Pacific Islander Students 2018-2019,% Asian or Asian/Pacific Islander Students 2020-2021,% Asian or Asian/Pacific Islander Students 2021-2022,% Black or African American Students 2018-2019,% Black or African American Students 2020-2021,% Black or African American Students 2021-2022,% Free or Reduced Lunch 2018-2019,% Free or Reduced Lunch 2020-2021,% Free or Reduced Lunch 2021-2022,% Grades 1-8 2018-2019,% Grades 1-8 2020-2021,% Grades 1-8 2021-2022,% Grades 9-12 2018-2019,% Grades 9-12 2020-2021,% Grades 9-12 2021-2022,% Hispanic Students 2018-2019,% Hispanic Students 2020-2021,% Hispanic Students 2021-2022,% K 2018-2019,% K 2020-2021,% K 2021-2022,% Prek 2018-2019,% Prek 2020-2021,% Prek 2021-2022,% School-wide Title I 2018-2019,% School-wide Title I 2020-2021,% School-wide Title I 2021-2022,% Students Tested Math - Grade 3 2018-2019,% Students Tested Math - Grade 3 2020-2021,% Students Tested Math - Grade 3 2021-2022,% Students Tested Math - Grade 4 2018-2019,% Students Tested Math - Grade 4 2020-2021,% Students Tested Math - Grade 4 2021-2022,% Students Tested Math - Grade 5 2018-2019,% Students Tested Math - Grade 5 2020-2021,% Students Tested Math - Grade 5 2021-2022,% Students Tested Math - Grade 6 2018-2019,% Students Tested Math - Grade 6 2020-2021,% Students Tested Math - Grade 6 2021-2022,% Students Tested Math - Grade 7 2018-2019,% Students Tested Math - Grade 7 2020-2021,% Students Tested Math - Grade 7 2021-2022,% Students Tested Math - Grade 8 2018-2019,% Students Tested Math - Grade 8 2020-2021,% Students Tested Math - Grade 8 2021-2022,% Students Tested Reading - Grade 3 2018-2019,% Students Tested Reading - Grade 3 2020-2021,% Students Tested Reading - Grade 3 2021-2022,% Students Tested Reading - Grade 4 2018-2019,% Students Tested Reading - Grade 4 2020-2021,% Students Tested Reading - Grade 4 2021-2022,% Students Tested Reading - Grade 5 2018-2019,% Students Tested Reading - Grade 5 2020-2021,% Students Tested Reading - Grade 5 2021-2022,% Students Tested Reading - Grade 6 2018-2019,% Students Tested Reading - Grade 6 2020-2021,% Students Tested Reading - Grade 6 2021-2022,% Students Tested Reading - Grade 7 2018-2019,% Students Tested Reading - Grade 7 2020-2021,% Students Tested Reading - Grade 7 2021-2022,% Students Tested Reading - Grade 8 2018-2019,% Students Tested Reading - Grade 8 2020-2021,% Students Tested Reading - Grade 8 2021-2022,% Title I Eligible School 2018-2019,% Title I Eligible School 2020-2021,% Title I Eligible School 2021-2022,% White Students 2018-2019,% White Students 2020-2021,% White Students 2021-2022,Total Staff 2018-2019,Total Staff 2020-2021,Total Staff 2021-2022,Total Students 2018-2019,Total Students 2020-2021,Total Students 2021-2022,Total Teachers 2018-2019,Total Teachers 2020-2021,Total Teachers 2021-2022,Per Capita Income,Median Household Income,% of Population in Poverty,% of Population Under 18 in Poverty,Low Average Annual Pay (Less than $45000),Mid Average Annual Pay (Between $45000 & $70000),High Average Annual Pay (More than $70000)
279.0822785,1112.2074,2498.667478,177902,48353,0,0,0,0.837863366,0.880075419,0.854425641,0.880663587,0.819703688,0.875094588,39.08823529,37.3,40.79411765,5999,2.482941176,4021,3.042352941,7152,14714,0.017398396,0.000339812,0.029699606,0.000475737,0.099225228,0.003194237,0.107516651,0.003669974,0.196003806,0.006048661,0.223120837,0.006796248,0.23141226,0.006864211,0.858317215,0.865964576,0.90703394,0.836487907,0.046990011,0.00440326,0.335370662,0.496911146,0.503088854,0.074132492,0.073803891,0.069400631,0.072292324,0.056388013,0.108964248,0.117507886,0.131834911,0.130126183,0.089445321,0.054219243,0.021884858,0.135689282,0.152692115,0.193532255,0.285714286,0.036172695,0.097016169,0.161213647,0.573825503,0.26496085,0,0,0,0,0,0,0,1,0,0,0,0,0.880933395,0.872218915,0.846818403,0.00693802,0.007681229,0.006329114,0.061979648,0.061929909,0.060856865,0.713691027,0.73643783,0.722979552,0.588344126,0.567450792,0.553554041,0.255781684,0.29524724,0.285783836,0.543940796,0.535285646,0.534566699,0.062442183,0.052328373,0.055988315,0.093432007,0.084973596,0.104673807,1,1,0.857142857,0.950617284,0.90070922,0.946564885,1.011904762,0.9296875,0.941605839,1.012738854,0.968944099,0.941605839,0.941176471,0.9625,0.884146341,0.970414201,0.943037975,0.819354839,0.697142857,0.7,0.880503145,0.950617284,0.90070922,0.946564885,1.011904762,0.9296875,0.941605839,1.012738854,0.968944099,0.941605839,0.941176471,0.96875,0.896341463,0.976331361,0.949367089,0.896774194,0.92,0.91875,0.937106918,1,1,0.857142857,0.35892692,0.359577532,0.366601753,0.175888067,0.193029285,0.185379747,2162,2083,2054,0.067460685,0.075108017,0.075506329,48017,41720,17.2,24.4,0,1,0
194.8810811,771.6540541,1733.589189,217901,48433,0,1,1,0.88018111,0.921199726,0.863011983,0.892216412,0.848032785,0.909428636,44.5,44.15,45,642,2.28,426,2.89,928,1350,0.01037037,0.000740741,0.015555556,0.000740741,0.108888889,0.004444444,0.116296296,0.004444444,0.234074074,0.005185185,0.279259259,0.005185185,0.282962963,0.005185185,0.966666667,0.990697674,0.980676329,0.876510067,0.026174497,0.009395973,0.140268456,0.481208054,0.518791946,0.055033557,0.073154362,0.05704698,0.058389262,0.036912752,0.095973154,0.106040268,0.144966443,0.13557047,0.110067114,0.089932886,0.036912752,0.140186916,0.171339564,0.183800623,0.345794393,0.014018692,0.066978193,0.308189655,0.536637931,0.155172414,0,0,0,0,0,0,0,0,0,0,0,1,0.895258929,0.879399061,0.926102703,0.03125,0.023474178,0.027027027,0.017857143,0.009389671,0.010810811,0.450892857,0.572769953,0.508108108,0.504464286,0.535211268,0.551351351,0.3125,0.328638498,0.318918919,0.28125,0.272300469,0.275675676,0.066964286,0.0657277,0.07027027,0.116071429,0.070422535,0.059459459,0.5,1,1,1,0.818181818,1,1.1,0.923076923,1,1.153846154,1.066666667,1,1.0625,1,1,0.95,0.857142857,0.916666667,1,1.117647059,1,1,0.818181818,1,1.1,0.923076923,1,1.153846154,1.066666667,1,1.0625,1,1,0.95,0.857142857,0.916666667,1,1.117647059,1,0.5,1,1,0.651785714,0.690140845,0.681081081,0.177946429,0.187746479,0.234108108,224,213,185,0.086785714,0.094929577,0.125135135,59419,59802,14.3,22.5,1,0,0
525.1515152,2321.49697,5215.442424,42905,48083,0,0,0,0.837624854,0.906022498,0.876528707,0.908170154,0.854188334,0.910070342,45.32727273,44.63636364,46.00909091,3857,2.311818182,2518,2.851818182,5543,8175,0.008807339,0.000489297,0.011743119,0.000611621,0.077553517,0.003180428,0.097492355,0.004281346,0.18764526,0.007828746,0.214311927,0.008807339,0.237920489,0.009051988,0.808917197,0.980769231,0.993243243,0.881506464,0.022147274,0.003597527,0.159527825,0.496458685,0.503541315,0.056323777,0.061944913,0.067003935,0.059134345,0.041821248,0.087015177,0.11118606,0.147948286,0.15019674,0.118830804,0.076110174,0.022484542,0.154783511,0.154783511,0.15945035,0.338864402,0.026186155,0.068187711,0.304167418,0.505322028,0.190510554,0,0,0,0,0,0,0,0,0,0,0,1,0.919653333,0.865884615,0.861787879,0.006666667,0.006410256,0,0.026666667,0.012820513,0.018181818,0.773333333,0.685897436,0.739393939,0.553333333,0.564102564,0.551515152,0.306666667,0.269230769,0.272727273,0.186666667,0.179487179,0.163636364,0.053333333,0.057692308,0.103030303,0.086666667,0.108974359,0.072727273,1,1,1,1.25,1.125,0.8125,1.0625,1.25,0.75,1.4,0.833333333,0.818181818,1,1,0.888888889,1.333333333,0.833333333,0.9375,1.071428571,0.8125,0.714285714,1.25,1.125,0.8125,1.0625,1.25,0.75,1.4,0.833333333,0.818181818,1,1,0.888888889,1.333333333,0.833333333,0.9375,1.071428571,0.8125,0.714285714,1,1,1,0.76,0.794871795,0.781818182,0.2084,0.210448718,0.198121212,150,156,165,0.1174,0.116089744,0.116727273,47128,43623,16,28.1,1,0,0
425.4822134,2133.41502,4792.897233,42903,48083,-1,-1,-1,0.845336184,0.907471517,0.86885942,0.895985256,0.819294505,0.879320452,45.32727273,44.63636364,46.00909091,3857,2.311818182,2518,2.851818182,5543,8175,0.008807339,0.000489297,0.011743119,0.000611621,0.077553517,0.003180428,0.097492355,0.004281346,0.18764526,0.007828746,0.214311927,0.008807339,0.237920489,0.009051988,0.935849057,0.942748092,0.954887218,0.881506464,0.022147274,0.003597527,0.159527825,0.496458685,0.503541315,0.056323777,0.061944913,0.067003935,0.059134345,0.041821248,0.087015177,0.11118606,0.147948286,0.15019674,0.118830804,0.076110174,0.022484542,0.154783511,0.154783511,0.15945035,0.338864402,0.026186155,0.068187711,0.304167418,0.505322028,0.190510554,0,0,0,0,0,0,0,0,0,0,1,0,0.907905303,0.932909434,0.946312253,0,0,0,0.03030303,0.037735849,0.039525692,0.977272727,0.969811321,1,0.602272727,0.566037736,0.52173913,0.268939394,0.320754717,0.383399209,0.261363636,0.267924528,0.229249012,0.049242424,0.067924528,0.055335968,0.079545455,0.045283019,0.039525692,1,1,1,0.923076923,0.947368421,1,0.894736842,0.941176471,1.052631579,1,1,0.9375,0.916666667,0.833333333,1.133333333,0.952380952,1.0625,0.928571429,1,0.928571429,0.952380952,0.923076923,1,1,0.894736842,0.941176471,1.052631579,1,1,0.9375,0.916666667,0.833333333,1.133333333,0.952380952,1.125,0.928571429,1,0.928571429,1,1,1,1,0.65530303,0.641509434,0.671936759,0.197537879,0.185735849,0.19798419,264,265,253,0.099318182,0.096226415,0.096837945,47128,43623,16,28.1,1,0,0
30.82014748,134.95963,303.1981002,105904,48209,0,0,0,0.89820147,0.945791237,0.895108785,0.940292662,0.876539786,0.941046572,34.265,33.68625,34.81875,55245,2.703125,36281,3.159125,59417,230191,0.025504907,0.000291063,0.026582273,0.000330161,0.072122715,0.000716796,0.097397379,0.001007859,0.231255783,0.001698589,0.283438536,0.001920145,0.307388212,0.001980964,0.600883246,0.718518519,0.694455578,0.806533127,0.035237131,0.011590827,0.352632282,0.498100021,0.501899979,0.067285353,0.069875944,0.069468579,0.08929583,0.128447491,0.134863501,0.127791887,0.126996251,0.101414959,0.051219869,0.024295544,0.009044791,0.102000181,0.115232148,0.258412526,0.254068241,0.026626844,0.066159833,0.070215595,0.608781998,0.321002407,0,0,0,0,0,0,0,0,0,0,1,0,0.925885494,0.949166415,0.92224297,0.017896115,0.020733214,0.024121985,0.009020806,0.010297954,0.010873641,0.100392842,0.088150487,0.083364579,0.613123818,0.611011946,0.598550181,0.284882875,0.297542222,0.29183852,0.205150589,0.211039407,0.201224847,0.069256511,0.065632294,0.076865392,0.032736796,0.025813538,0.032745907,0.285714286,0.25,0.25,0.90729783,0.95323741,0.974182444,0.99001996,0.943760984,0.975409836,1.013333333,0.97277677,0.976973684,0.788150808,0.782986111,0.83277027,0.97755102,0.90569395,1.04494382,1.092868988,0.791735537,0.964882943,1.003944773,0.974820144,0.965576592,0.97005988,0.950790861,0.995081967,0.996190476,0.965517241,1.003289474,0.996409336,0.895833333,1.001689189,0.971428571,0.87544484,0.991974318,0.96185738,0.795041322,0.976588629,0.428571429,0.375,0.375,0.722973956,0.708636551,0.710911136,0.129970901,0.133066044,0.127491564,6873,7283,8001,0.065483777,0.068769738,0.068165229,50212,77511,9.6,9.9,1,0,0
71.78645235,290.1833142,651.9211634,105905,48209,0,0,0,0.87331031,0.934985225,0.883269218,0.936857518,0.863979647,0.943790012,34.265,33.68625,34.81875,55245,2.703125,36281,3.159125,59417,230191,0.025504907,0.000291063,0.026582273,0.000330161,0.072122715,0.000716796,0.097397379,0.001007859,0.231255783,0.001698589,0.283438536,0.001920145,0.307388212,0.001980964,0.693661972,0.756746187,0.82484326,0.806533127,0.035237131,0.011590827,0.352632282,0.498100021,0.501899979,0.067285353,0.069875944,0.069468579,0.08929583,0.128447491,0.134863501,0.127791887,0.126996251,0.101414959,0.051219869,0.024295544,0.009044791,0.102000181,0.115232148,0.258412526,0.254068241,0.026626844,0.066159833,0.070215595,0.608781998,0.321002407,0,0,0,0,0,0,0,0,0,1,0,0,0.930173131,0.932055425,0.926420972,0.003998401,0.004683841,0.004592423,0.006797281,0.008977361,0.011481056,0.279888045,0.293520687,0.308457711,0.577369052,0.573380172,0.556448527,0.31387445,0.318110851,0.317259855,0.247501,0.258001561,0.257941064,0.068372651,0.06049961,0.065824723,0.040383846,0.048009368,0.060466896,0,0.25,0,1,0.945121951,1.024390244,0.973262032,0.975,1.024539877,0.994652406,0.959770115,1.028846154,0.994708995,0.957142857,0.978142077,0.964285714,0.570731707,0.691964286,0.985365854,0.826086957,1.009615385,1,0.93902439,1.036585366,0.962566845,0.975,1.024539877,0.989304813,0.954022989,1.028846154,0.994708995,0.957142857,0.978142077,0.969387755,0.868292683,0.995535714,0.995121951,0.8647343,1.028846154,0.75,0.75,0.5,0.710515794,0.693208431,0.690394183,0.134610156,0.141717408,0.140581707,2501,2562,2613,0.070251899,0.069898517,0.069835438,50212,77511,9.6,9.9,1,0,0
85.91109554,362.0334968,813.3384723,105906,48209,0,0,0,0.857085997,0.911661893,0.86870093,0.905784333,0.836013125,0.90336737,34.265,33.68625,34.81875,55245,2.703125,36281,3.159125,59417,230191,0.025504907,0.000291063,0.026582273,0.000330161,0.072122715,0.000716796,0.097397379,0.001007859,0.231255783,0.001698589,0.283438536,0.001920145,0.307388212,0.001980964,0.460594059,0.48418671,0.598656138,0.806533127,0.035237131,0.011590827,0.352632282,0.498100021,0.501899979,0.067285353,0.069875944,0.069468579,0.08929583,0.128447491,0.134863501,0.127791887,0.126996251,0.101414959,0.051219869,0.024295544,0.009044791,0.102000181,0.115232148,0.258412526,0.254068241,0.026626844,0.066159833,0.070215595,0.608781998,0.321002407,0,0,0,0,0,0,0,0,0,1,0,0,0.933534605,0.922818915,0.921490072,0.0097867,0.01053046,0.011212334,0.028306148,0.028884952,0.029525812,0.514027604,0.435931503,0.460219575,0.60868256,0.587491389,0.580705443,0.293851945,0.313650231,0.314832983,0.645119197,0.651609094,0.655360897,0.06574655,0.068989273,0.06923616,0.031718946,0.029869107,0.035225415,0.68,0.68,0.615384615,1.016608997,0.813682678,0.99255751,0.998694517,0.789222374,0.99724328,0.993377483,0.813289037,1.003908795,0.992724868,0.816261204,0.996786632,0.715625,0.476744186,0.706169823,0.967039801,0.816171826,0.940229885,0.889273356,0.756186317,0.913396482,0.971932115,0.781718963,0.995864921,0.971101746,0.811295681,0.999348534,0.993386243,0.814980794,1.001285347,0.99625,0.754589963,1,0.982587065,0.719519899,1.007471264,0.72,0.68,0.615384615,0.291442911,0.280090542,0.273907965,0.130166625,0.139332743,0.135898155,19925,20322,21405,0.06263187,0.067651806,0.067572997,50212,77511,9.6,9.9,1,0,0
207.4326276,897.6065353,2016.547913,105902,48209,-1,-1,-1,0.829054748,0.882035128,0.858489304,0.888993796,0.805563319,0.880263297,34.265,33.68625,34.81875,55245,2.703125,36281,3.159125,59417,230191,0.025504907,0.000291063,0.026582273,0.000330161,0.072122715,0.000716796,0.097397379,0.001007859,0.231255783,0.001698589,0.283438536,0.001920145,0.307388212,0.001980964,0,0.502293862,0.646522235,0.806533127,0.035237131,0.011590827,0.352632282,0.498100021,0.501899979,0.067285353,0.069875944,0.069468579,0.08929583,0.128447491,0.134863501,0.127791887,0.126996251,0.101414959,0.051219869,0.024295544,0.009044791,0.102000181,0.115232148,0.258412526,0.254068241,0.026626844,0.066159833,0.070215595,0.608781998,0.321002407,0,0,1,0,0,0,0,0,0,0,0,0,0.909150426,0.910898165,0.895674826,0.010127208,0.009234993,0.00697589,0.047177967,0.044926994,0.041243422,0.741262196,0.744914514,0.777750581,0.590836112,0.590914764,0.578264594,0.285290848,0.297142144,0.300452821,0.725083364,0.732684388,0.732468486,0.071260961,0.072631973,0.071717048,0.052612079,0.039311119,0.049565537,0.909090909,1,1,0.954098361,0.846289753,0.979381443,0.991539763,0.909090909,0.978723404,0.951104101,0.914858097,0.956600362,0.996742671,0.584327087,0.676375405,0.800963082,0.294498382,0.329371817,0.157627119,0.878693624,0.889235569,0.937704918,0.823321555,0.919243986,0.971235195,0.883116883,0.946808511,0.932176656,0.898163606,0.931283906,0.995114007,0.897785349,0.98381877,0.990369181,0.865695793,0.967741935,0.991525424,0.874027994,0.956318253,0.909090909,1,1,0.205261208,0.196929989,0.200587443,0.154027418,0.15144016,0.151900624,8097,8013,8171,0.070203779,0.070042431,0.069981642,50212,77511,9.6,9.9,1,0,0
131.8584488,598.1171745,1343.720499,126901,48251,1,1,1,0.847122268,0.886093851,0.844686146,0.886348596,0.847506754,0.897900634,36.64742268,35.66701031,37.65670103,52193,2.835360825,40247,3.226185567,56719,175817,0.017125761,0.000318513,0.021539442,0.000415204,0.093034234,0.00170632,0.116888583,0.002195465,0.225279694,0.003657212,0.265588652,0.004248736,0.28252103,0.00433974,0.567810917,0.712182448,0.763358779,0.872050035,0.026362516,0.006506155,0.180999642,0.500344521,0.499655479,0.071421946,0.076463885,0.078153365,0.073535453,0.058495766,0.125710575,0.136947275,0.149515682,0.114931029,0.069672837,0.034624405,0.01052778,0.087195601,0.099074589,0.28689671,0.312838886,0.034947215,0.077634932,0.079796893,0.699906557,0.22029655,0,0,0,0,0,0,0,0,0,1,0,0,0.940984044,0.950122581,0.93004072,0.002200825,0.001402525,0.001939058,0.028060523,0.026367461,0.025207756,0.6434663,0.684431978,0.580055402,0.602200825,0.585974755,0.571745152,0.303988996,0.315007013,0.326038781,0.41045392,0.446002805,0.455401662,0.065474553,0.066199158,0.066481994,0.028335626,0.032819074,0.035734072,0.857142857,0.857142857,0.857142857,0.928853755,0.923954373,1.024793388,1.003610108,0.89787234,0.955823293,0.976430976,0.9,0.970588235,0.975265018,0.918819188,1.023809524,0.700680272,0.684931507,0.652329749,0.955172414,0.852842809,1.03,0.865612648,0.74904943,0.884297521,1.007220217,0.868085106,0.847389558,0.973063973,0.88,0.966386555,0.975265018,0.915129151,1.023809524,0.986394558,0.95890411,0.989247312,1.034482759,0.91638796,0.963333333,0.857142857,0.857142857,0.857142857,0.529848693,0.492286115,0.481440443,0.12272077,0.131183731,0.128360111,3635,3565,3610,0.062979367,0.066945302,0.066307479,47654,67382,9.5,11.7,0,1,0
68.75458968,298.1021497,669.7113604,126902,48251,0,0,0,0.86813427,0.914028111,0.868481165,0.915950249,0.852423158,0.916892079,36.64742268,35.66701031,37.65670103,52193,2.835360825,40247,3.226185567,56719,175817,0.017125761,0.000318513,0.021539442,0.000415204,0.093034234,0.00170632,0.116888583,0.002195465,0.225279694,0.003657212,0.265588652,0.004248736,0.28252103,0.00433974,0.602630946,0.658975175,0.679926512,0.872050035,0.026362516,0.006506155,0.180999642,0.500344521,0.499655479,0.071421946,0.076463885,0.078153365,0.073535453,0.058495766,0.125710575,0.136947275,0.149515682,0.114931029,0.069672837,0.034624405,0.01052778,0.087195601,0.099074589,0.28689671,0.312838886,0.034947215,0.077634932,0.079796893,0.699906557,0.22029655,0,0,0,1,0,0,0,0,0,0,0,0,0.947467422,0.954480354,0.929210105,0.01124769,0.013070854,0.014200534,0.067004097,0.074041604,0.077671426,0.37527115,0.328205946,0.323003295,0.608982084,0.59520204,0.584340185,0.30304491,0.322706623,0.327318374,0.233710934,0.251454531,0.268084105,0.068209207,0.063282059,0.063470893,0.019763799,0.018809277,0.024870548,0.45,0.4,0.4,0.982474227,0.965555556,0.983516484,0.981519507,0.986469865,0.978586724,0.980079681,0.960416667,0.997698504,0.958932238,0.945365854,0.98026999,0.976861167,0.935969868,0.949514563,0.563126253,0.612903226,0.640301318,0.984536082,0.963333333,0.983516484,0.972279261,0.985239852,0.97751606,0.974103586,0.958333333,0.996547756,1,0.952195122,0.982346833,1.002012072,0.959510358,0.966990291,0.997995992,0.96969697,0.988700565,0.5,0.45,0.45,0.641439704,0.606599187,0.586458497,0.124494256,0.126490795,0.125393064,12447,12547,12746,0.062629549,0.064821073,0.064949004,47654,67382,9.5,11.7,0,1,0
170.16412,734.1491228,1649.32725,126903,48251,1,0,0,0.844990302,0.889695744,0.847039137,0.883165598,0.834603656,0.888257464,36.64742268,35.66701031,37.65670103,52193,2.835360825,40247,3.226185567,56719,175817,0.017125761,0.000318513,0.021539442,0.000415204,0.093034234,0.00170632,0.116888583,0.002195465,0.225279694,0.003657212,0.265588652,0.004248736,0.28252103,0.00433974,0.776818381,0.856272661,0.90505676,0.872050035,0.026362516,0.006506155,0.180999642,0.500344521,0.499655479,0.071421946,0.076463885,0.078153365,0.073535453,0.058495766,0.125710575,0.136947275,0.149515682,0.114931029,0.069672837,0.034624405,0.01052778,0.087195601,0.099074589,0.28689671,0.312838886,0.034947215,0.077634932,0.079796893,0.699906557,0.22029655,0,0,0,0,0,0,0,0,0,1,0,0,0.925258677,0.925360257,0.904782965,0.005385996,0.004228022,0.003678551,0.036505087,0.033386791,0.036502547,0.648713345,0.612042572,0.701612903,0.616696589,0.591631433,0.589275608,0.267354877,0.292608252,0.285370685,0.424895272,0.426155416,0.426711941,0.070466786,0.074500656,0.072722128,0.045481747,0.041259659,0.052631579,0.916666667,0.916666667,0.916666667,0.976424361,0.920408163,0.947895792,0.95505618,0.929254302,0.954825462,0.978805395,0.953667954,0.966666667,0.963178295,0.963320463,0.962686567,0.80418251,0.787593985,0.821561338,1.01754386,0.98627451,1.001876173,0.872298625,0.869387755,0.873747495,0.878277154,0.90248566,0.930184805,0.899807322,0.926640927,0.955555556,0.963178295,0.963320463,0.958955224,0.97338403,0.94924812,0.979553903,1.013645224,0.941176471,0.994371482,0.916666667,0.916666667,0.916666667,0.478156792,0.470330952,0.462365591,0.140251346,0.144548768,0.1470897,6684,6859,7068,0.070656792,0.070962239,0.07262592,47654,67382,9.5,11.7,0,1,0
72.046851,334.2634409,750.9508449,126911,48251,1,1,1,0.854294367,0.893378992,0.849167321,0.887183127,0.845578973,0.901394166,36.64742268,35.66701031,37.65670103,52193,2.835360825,40247,3.226185567,56719,175817,0.017125761,0.000318513,0.021539442,0.000415204,0.093034234,0.00170632,0.116888583,0.002195465,0.225279694,0.003657212,0.265588652,0.004248736,0.28252103,0.00433974,0.860378913,0.934737712,0.934083601,0.872050035,0.026362516,0.006506155,0.180999642,0.500344521,0.499655479,0.071421946,0.076463885,0.078153365,0.073535453,0.058495766,0.125710575,0.136947275,0.149515682,0.114931029,0.069672837,0.034624405,0.01052778,0.087195601,0.099074589,0.28689671,0.312838886,0.034947215,0.077634932,0.079796893,0.699906557,0.22029655,0,0,0,0,0,0,0,0,0,0,1,0,0.928356717,0.940281621,0.922298387,0.002292526,0.001637331,0.001536098,0.010087116,0.00736799,0.009984639,0.530949106,0.47728203,0.4093702,0.60430995,0.603356529,0.602918587,0.269142595,0.281620958,0.27265745,0.265474553,0.312320917,0.307603687,0.076111875,0.080638559,0.073348694,0.05043558,0.034383954,0.051075269,0.714285714,0.714285714,0.571428571,0.98125,1.01734104,1.043478261,1.012903226,0.967741935,1.005128205,0.983870968,0.967213115,1.020833333,0.981707317,0.983606557,1.020833333,1.028409091,1.018691589,0.98974359,0.923566879,0.869318182,0.846153846,0.98125,1.011560694,1.043478261,1.012903226,0.967741935,1.005128205,0.983870968,0.967213115,1.020833333,0.981707317,0.983606557,1.020833333,1.028409091,1.018691589,0.98974359,1.012738854,0.977272727,0.981900452,0.714285714,0.714285714,0.571428571,0.687757909,0.654523127,0.650921659,0.171187529,0.184793287,0.18327573,2181,2443,2604,0.073530491,0.078149816,0.075038402,47654,67382,9.5,11.7,0,1,0
97.06040757,413.2692868,928.4432314,126904,48251,0,1,1,0.891887611,0.92128276,0.901132118,0.927967375,0.887046849,0.936236202,36.64742268,35.66701031,37.65670103,52193,2.835360825,40247,3.226185567,56719,175817,0.017125761,0.000318513,0.021539442,0.000415204,0.093034234,0.00170632,0.116888583,0.002195465,0.225279694,0.003657212,0.265588652,0.004248736,0.28252103,0.00433974,0.925731433,0.947722181,0.948893974,0.872050035,0.026362516,0.006506155,0.180999642,0.500344521,0.499655479,0.071421946,0.076463885,0.078153365,0.073535453,0.058495766,0.125710575,0.136947275,0.149515682,0.114931029,0.069672837,0.034624405,0.01052778,0.087195601,0.099074589,0.28689671,0.312838886,0.034947215,0.077634932,0.079796893,0.699906557,0.22029655,0,0,0,0,0,0,0,0,0,0,1,0,0.95333124,0.946822653,0.92816885,0.006279435,0.005961252,0.00363901,0.01255887,0.011177347,0.014556041,0.363422292,0.380029806,0.391557496,0.605965463,0.576005961,0.582969432,0.297488226,0.318926975,0.311499272,0.1711146,0.18852459,0.18922853,0.06043956,0.073025335,0.064774381,0.03610675,0.032041729,0.040756914,0.5,0.5,0.5,0.989130435,0.966666667,1.012658228,1.063829787,0.943396226,0.960784314,0.958762887,0.967741935,0.952380952,1.023255814,0.948453608,1.03,0.972727273,0.97029703,1.010752688,0.763636364,0.721649485,0.836363636,0.989130435,0.966666667,1.012658228,1.063829787,0.943396226,0.960784314,0.958762887,0.967741935,0.952380952,1.023255814,0.948453608,1.03,0.981818182,0.97029703,1.010752688,1,0.927835052,1.018181818,0.5,0.5,0.5,0.784144427,0.750372578,0.753275109,0.120800628,0.125260805,0.128078603,1274,1342,1374,0.073744113,0.075387481,0.07786754,47654,67382,9.5,11.7,0,1,0
