DISTRICT_N,County #,Locale,Labor Force Diff,Employed Diff,Unemployed Level Diff,Unemployed Rate Diff,Median Age 10,Median Age Male 10,Median Age Female 10,# of Households 10,Avg Household Size 10,# of Families 10,Avg Family Size 10,# of Housing Units 10,County Population,CARES ESSER I 20,CRRSA ESSER II 21,ARP ESSER III 21,ESSER-SUPP 22,ESSER-SUPP 23,% County Infected 09/28/20,% County Deaths 09/28/20,% County Infected 10/30/20,% County Deaths 10/30/20,% County Infected 01/29/21,% County Deaths 01/29/21,% County Infected 07/28/2021,% County Deaths 07/28/2021,% County Infected 01/29/2022,% County Deaths 01/29/2022,% County Infected 07/29/2022,% County Deaths 07/29/2022,% County Infected 10/30/2022,% County Deaths 10/30/2022,% On Campus 09/28/20,% On Campus 10/30/20,% On Campus 01/29/21,% White Pop 10,% Black Pop 10,% Asian Pop 10,% Hispanic Pop 10,% Male Pop 10,% Female Pop 10,% Age 0-4 Pop 10,% Age 5-9 Pop 10,% Age 10-14 Pop 10,% Age 15-19 Pop 10,% Age 20-24 Pop 10,% Age 25-34 Pop 10,% Age 35-44 Pop 10,% Age 45-54 Pop 10,% Age 55-64 Pop 10,% Age 65-74 Pop 10,% Age 75-84 Pop 10,% Age 85-Up Pop 10,% HH 1 Male 10,% HH 1 Female 10,% HH Married-Child 10,% HH Married-noChild 10,% HH Male-Child 10,% HH Female-Child 10,% Housing Vacant 10,% Housing Owner Occup 10,% Housing Renter Occup 10,% Free or Reduced Lunch Diff 2019-2021,% Asian or Asian/Pacific Islander Students Diff 2019-2021,% Hispanic Students Diff 2019-2021,% Black or African American Students Diff 2019-2021,% White Students Diff 2019-2021,% Grades 1-8 Diff 2019-2021,% Grades 9-12 Diff 2019-2021,% Prek Diff 2019-2021,% K Diff 2019-2021,% ADA Diff 2019-2021,Total Public Schools Diff 2021-2022,Total Students Diff 2021-2022,% Total Operational Public Schools Diff 2021-2022,% School-wide Title I Diff 2021-2022,% Title I Eligible School Diff 2021-2022,Teachers:Students Diff 2021-2022,Staff:Students Diff 2021-2022,% Free or Reduced Lunch Diff 2021-2022,% Asian or Asian/Pacific Islander Students Diff 2021-2022,% Hispanic Students Diff 2021-2022,% Black or African American Students Diff 2021-2022,% White Students Diff 2021-2022,% Grades 1-8 Diff 2021-2022,% Grades 9-12 Diff 2021-2022,% Prek Diff 2021-2022,% K Diff 2021-2022,% ADA Diff 2021-2022,% Students Tested Math - Grade 3 Diff 2019-2021,% Students Tested Reading - Grade 3 Diff 2019-2021,% Students Tested Math - Grade 4 Diff 2019-2021,% Students Tested Reading - Grade 4 Diff 2019-2021,% Students Tested Math - Grade 5 Diff 2019-2021,% Students Tested Reading - Grade 5 Diff 2019-2021,% Students Tested Math - Grade 6 Diff 2019-2021,% Students Tested Reading - Grade 6 Diff 2019-2021,% Students Tested Math - Grade 7 Diff 2019-2021,% Students Tested Reading - Grade 7 Diff 2019-2021,% Students Tested Math - Grade 8 Diff 2019-2021,% Students Tested Reading - Grade 8 Diff 2019-2021,% Students Tested Math - Grade 3 Diff 2021-2022,% Students Tested Reading - Grade 3 Diff 2021-2022,% Students Tested Math - Grade 4 Diff 2021-2022,% Students Tested Reading - Grade 4 Diff 2021-2022,% Students Tested Math - Grade 5 Diff 2021-2022,% Students Tested Reading - Grade 5 Diff 2021-2022,% Students Tested Math - Grade 6 Diff 2021-2022,% Students Tested Reading - Grade 6 Diff 2021-2022,% Students Tested Math - Grade 7 Diff 2021-2022,% Students Tested Reading - Grade 7 Diff 2021-2022,% Students Tested Math - Grade 8 Diff 2021-2022,% Students Tested Reading - Grade 8 Diff 2021-2022,% Total Operational Public Schools Diff 2019-2022,% School-wide Title I Diff 2019-2022,% Title I Eligible School Diff 2019-2022,Teachers:Students Diff 2019-2022,Staff:Students Diff 2019-2022,% Free or Reduced Lunch Diff 2019-2022,% Asian or Asian/Pacific Islander Students Diff 2019-2022,% Hispanic Students Diff 2019-2022,% Black or African American Students Diff 2019-2022,% White Students Diff 2019-2022,% Grades 1-8 Diff 2019-2022,% Grades 9-12 Diff 2019-2022,% Prek Diff 2019-2022,% K Diff 2019-2022,% ADA Diff 2019-2022,% Students Tested Math - Grade 3 Diff 2019-2022,% Students Tested Reading - Grade 3 Diff 2019-2022,% Students Tested Math - Grade 4 Diff 2019-2022,% Students Tested Reading - Grade 4 Diff 2019-2022,% Students Tested Math - Grade 5 Diff 2019-2022,% Students Tested Reading - Grade 5 Diff 2019-2022,% Students Tested Math - Grade 6 Diff 2019-2022,% Students Tested Reading - Grade 6 Diff 2019-2022,% Students Tested Math - Grade 7 Diff 2019-2022,% Students Tested Reading - Grade 7 Diff 2019-2022,% Students Tested Math - Grade 8 Diff 2019-2022,% Students Tested Reading - Grade 8 Diff 2019-2022,AVG_Math_2022,AVG_Reading_2022,AVG_Math_2019,AVG_Reading_2019,AVG_Math_2021,AVG_Reading_2021,Label_Math (19-22),Label_Reading (19-22),Label_All (19-22),Label_Math (19-21),Label_Reading (19-21),Label_All (19-21),Label_Math (21-22),Label_Reading (21-22),Label_All (21-22)
178901,48355,42-Rural: Distant,0.007141767,0.03753156,-0.401499118,-0.405797101,35.97759336,34.70248963,37.24273859,124587,2.738547718,85270,3.260829876,141033,362294,87504,381293,856607,0,0,0.043845606,0.001109596,0.044814432,0.001150999,0.092463579,0.001689236,0.115770617,0.0020453,0.212233711,0.003199059,0.255165694,0.003546843,0.271191353,0.00364621,0.746606335,0.698876404,0,0.815353459,0.040082534,0.016844834,0.606346426,0.490966219,0.509033781,0.070765351,0.072414269,0.072505386,0.073163778,0.073660511,0.135793289,0.122014091,0.142647616,0.116782228,0.064689924,0.040173651,0.015389906,0.122420477,0.128633003,0.211426553,0.243636977,0.03692199,0.110661626,0.116611006,0.53637092,0.347018074,-0.113580572,-0.147783251,0.006580537,-0.147783251,-6.57E-05,0.137824524,-0.183292282,-0.188365001,0.022660099,-0.018391476,0,-0.014778325,0,0,0,0.024695522,0.034190169,-1,301.47,-0.987028754,23.61375,1.745113636,-0.519210526,-0.88526087,0.624,-0.027291667,0.023600223,-0.323863636,-0.323863636,-0.201388889,-0.201388889,-0.24137931,-0.206896552,-0.262702703,-0.262702703,-0.274509804,-0.274509804,-0.425365854,-0.146341463,0.18627451,0.18627451,0.075862069,0.075862069,0.31986532,0.262479871,0.217532468,0.217532468,0.216216216,0.216216216,0.275119617,0.198051948,0,0,0,-0.11216085,-0.791387097,-1,256.77,-0.986943396,19.97625,1.744933333,-0.452945946,-0.906291667,0.318095238,-0.00525,0.004774704,-0.197916667,-0.197916667,-0.140804598,-0.140804598,0.001277139,0.001277139,-0.102316602,-0.102316602,-0.117647059,-0.117647059,-0.267272727,0.022727273,0.840229599,0.912709472,0.874181501,0.911356826,0.810741528,0.899817026,-1,0,-1,-1,-1,-1,1,1,1
15901,48029,21-Suburb: Large,-0.014458876,0.008482008,-0.814530454,-0.407407407,35.11605166,33.72444649,36.42702952,608931,2.799298893,416356,3.324584871,662872,2003554,307326,1344228,3019920,42434,42434,0.023372966,0.00068678,0.026556809,0.000732199,0.082863751,0.00138454,0.118131081,0.001855702,0.250659079,0.002768081,0.310209258,0.00310648,0.331664632,0.003172862,0.617262037,0.736500628,0.782752902,0.729106418,0.075165634,0.024340831,0.587225248,0.490350618,0.509649382,0.075862519,0.075990816,0.074713679,0.07736301,0.077826628,0.1476971,0.134568249,0.132446685,0.100962052,0.05612463,0.033379345,0.013065286,0.117762111,0.135154886,0.236806797,0.224137053,0.032512715,0.112060316,0.081374685,0.556122449,0.362502866,-0.106181334,-0.075848323,-0.00249094,-0.135932818,-0.000204825,-0.014644073,0.044337963,-0.016562655,-0.088398627,0.000745594,0,-0.004539827,0,0,0,0.004447207,0.009867571,-0.828260143,11.74660912,-0.943757109,24.61121999,0.088831779,-0.406117923,-0.936876807,2.148313416,0.137568545,-0.022373519,-0.038713271,-0.038109861,-0.043002824,-0.037281737,-0.010582511,0.001089691,-0.133475302,-0.133034813,0.211986681,-0.040792664,-0.026291557,-0.057402799,0.046613088,0.026865672,0.020743755,0.017771374,0.013027492,-0.017020547,0.147364672,0.146911608,0.077659714,0.019118457,0.001556824,0.057877055,0,0,0.5,0.03758686,-0.32228877,-0.846495711,10.77980019,-0.943897206,21.12981469,0.088608759,-0.414814776,-0.934078053,2.096168987,0.037009048,-0.021644606,0.006095272,-0.012268037,-0.023151109,-0.020172911,0.002307118,-0.015949403,-0.005780174,-0.005667563,0.306109221,-0.022454099,-0.024775665,-0.002848048,0.882148382,0.94839789,0.883442691,0.936417088,0.858665256,0.937371887,0,1,1,0,0,0,0,1,1
250906,48499,42-Rural: Distant,-0.027629531,-0.009836838,-0.326409496,-0.303571429,45.97857143,44.29285714,47.64285714,17118,2.410714286,12149,2.88,20861,45539,226171,935803,2102359,0,0,0.01152858,0.000636817,0.014383276,0.000922286,0.063440128,0.002437471,0.080656141,0.002920574,0.164979468,0.005643514,0.187531566,0.006346209,0.202332067,0.00658776,0.810679612,0.955451348,0.983568075,0.88678391,0.04699266,0.003836622,0.084620151,0.491421218,0.508578782,0.052354399,0.055571442,0.059551044,0.059384234,0.049375655,0.088814222,0.102635592,0.136426461,0.154060623,0.144075875,0.073443904,0.024306548,0.110118004,0.142364762,0.181212758,0.399988316,0.023016708,0.052693072,0.179425723,0.65902881,0.161545468,-0.027874564,-0.651567944,0.070791196,4.226480836,-0.010206284,0.018395163,-0.044667847,0.219512195,-0.118964659,0.008251129,0,0,0,0,0,-0.022125499,-0.003143365,-0.997849462,94,-0.952380952,145.6,-0.316421896,-0.562264151,-0.771300448,0.346938776,-0.050847458,0.001264811,-0.001007811,-0.016617063,0.151515152,0.100713012,0.049281892,0.065180103,0.033677765,0.032239819,-0.04296875,-0.071153846,-0.072515213,-0.042596349,0.018240591,0.018240591,-0.001261034,-0.001261034,-0.047385621,-0.047385621,0.054054054,0.04,-0.012030075,0.00228833,-0.02133995,-0.019230769,0,0,0,0.064780277,-0.646779661,-0.997909408,32.1010453,-0.949009943,765.2020906,-0.323398688,-0.554211929,-0.781515965,0.642608263,-0.163763066,0.009526376,0.017214397,0.001320423,0.150063052,0.099324976,-0.000438982,0.014705882,0.089552239,0.073529412,-0.054481908,-0.06902834,-0.092307692,-0.061007958,0.851002259,0.903465172,0.854692644,0.910017796,0.84643634,0.908620976,0,-1,0,1,0,0,-1,0,-1
209901,48417,43-Rural: Remote,0.020054201,0.039525692,-0.445945946,-0.45,41.725,40.3,42.825,1367,2.4525,937,3.0225,1754,3265,76315,336870,756806,0,0,0.007656968,0,0.012251149,0,0.070137825,0.000612557,0.086064319,0.001531394,0.18805513,0.003675345,0.222664625,0.003675345,0.317917305,0.003675345,0.921259843,0.964214712,0.974206349,0.931024275,0.008584962,0.002664298,0.100651273,0.48312611,0.51687389,0.065423327,0.064535228,0.066311427,0.079336886,0.043220841,0.089402013,0.119597395,0.159265838,0.138543517,0.089698046,0.060390764,0.024274719,0.125091441,0.158010241,0.219458669,0.328456474,0.032187271,0.059985369,0.22063854,0.594640821,0.184720639,0.192161318,0.968190855,-0.015904573,0.163021869,-0.010805633,0.022346486,-0.015904573,0.173344548,-0.217770301,0.009549134,0,0.013916501,0,0,0,-0.039740135,0.03687215,-0.986043285,42.88921569,-0.87355455,28.43650075,-0.262836062,-0.469961318,-0.812138189,0.08172043,-0.10917141,-0.035040846,-0.089285714,-0.089285714,0.135531136,0.135531136,-0.088541667,-0.088541667,0.28125,0.025,-0.220916569,0.109530583,0.036501377,0.084710744,0.055147059,0.055147059,-0.172043011,-0.172043011,-0.003571429,-0.003571429,-0.048780488,-0.048780488,0.06169297,-0.097560976,-0.190914008,-0.067700258,0,0,0,-0.089356679,-0.602087379,-0.983361345,85.38235294,-0.875565611,33.23529412,-0.270801585,-0.458116816,-0.81512605,0.269230769,-0.303167421,-0.025826321,-0.0390625,-0.0390625,-0.05982906,-0.05982906,-0.091796875,-0.091796875,0.21875,-0.025,-0.172852598,0.001283697,-0.161381254,0.011275546,0.857682289,0.899859911,0.872574686,0.901459932,0.838429403,0.906354743,0,0,0,0,0,0,0,-1,0
101902,48201,21-Suburb: Large,-0.034466243,0.365596834,-0.83556192,-0.4,34.16996269,33.29347015,34.97966418,1435155,2.860648321,985652,3.387434701,1598698,4713325,24380064,105000820,235893107,0,0,0.029990081,0.000583877,0.034155082,0.000621005,0.065538023,0.001012449,0.087856874,0.001438263,0.201122138,0.002164077,0.244519103,0.002357359,0.258971321,0.002408915,0.200047371,0.439959653,0.510398655,0.566470183,0.189492919,0.061828842,0.408443921,0.497843717,0.502156283,0.082178954,0.078275433,0.074908509,0.073470742,0.072693459,0.161660752,0.143747805,0.134039217,0.097536958,0.047771279,0.024752111,0.008964781,0.123569231,0.128590292,0.259571266,0.21424097,0.033779627,0.104786591,0.10229762,0.509670995,0.388031386,0.050495511,-0.056676686,0.012056642,-0.030976433,-0.112623933,-0.006310615,0.068280777,-0.228797184,0.002670728,0.004034053,0.037974684,-0.026365676,-0.011882427,-0.049261874,-0.049261874,-0.034179877,-0.006845253,-0.989318598,71.68342844,-0.707659872,-0.910493346,26.93111982,-0.499375123,-0.806789781,0.286200785,0.073140276,-0.016342733,-0.02625427,0.004661647,-0.09019171,-0.063931043,-0.089032701,-0.082581416,-0.108945286,-0.111563788,-0.153657315,-0.138991404,-0.130830485,-0.11951233,0.084876548,0.08602019,0.092323341,0.097375283,0.087055304,0.090602837,0.119809671,0.123976197,0.154748303,0.151978108,0.105604972,0.130507732,0.10039705,0.1230318,0.108993902,0.048587183,-0.839260303,-0.988779236,67.5639726,-0.704135232,-0.913265943,23.78540726,-0.502534374,-0.793597237,-0.008078332,0.076006342,-0.012374607,0.056393906,0.091082833,-0.00619517,0.027218937,-0.009728166,0.000539311,-0.002188315,-0.001418845,-0.02268722,-0.008136947,-0.039041863,-0.004601881,0.822363404,0.865636139,0.854767571,0.881541996,0.799983708,0.860453477,-1,-1,-1,-1,-1,-1,0,0,0
184907,48367,41-Rural: Fringe,-0.051155968,-0.036045781,-0.37704918,-0.340909091,38.72363636,37.71636364,39.84909091,42069,2.704727273,32024,3.098727273,46628,142878,235781,977867,2196860,899930,899929,0.01376699,0.000286958,0.017623427,0.000391943,0.08992987,0.001042848,0.118296729,0.001385798,0.225444085,0.002680609,0.257982335,0.003205532,0.272134268,0.003317516,0.866409381,0.908278737,0.894428152,0.913920651,0.01637774,0.005464948,0.106134597,0.507085618,0.492914382,0.062808419,0.07003515,0.075825087,0.075055376,0.054572511,0.111599545,0.137504597,0.163649114,0.126797061,0.074952748,0.035740248,0.011460142,0.093227792,0.103449096,0.280253869,0.339489886,0.028453255,0.06292044,0.09777387,0.715256927,0.186969203,-0.093592762,0.222940543,0.140317095,0.142304156,-0.033541604,-0.000681381,-0.010809888,0.330107315,0.0040432,0.004827947,0.333333333,0.095939313,-0.166666667,-0.25,0.05,0.000658454,-0.010093114,-0.928269097,20.05292419,-0.904463003,47.95695001,-0.186415665,-0.544638127,-0.953412342,5.100149142,0.084128515,-0.00994296,-0.002366464,-0.018864351,-0.010403323,-0.063122757,0.0018523,0.0018523,-0.020137876,-0.025744609,-0.03967405,-0.045620438,-0.062796917,-0.058268564,0.022283772,0.021403747,0.023336047,0.062742962,0.012613033,0.009127274,0.021207527,0.023277064,-0.467025842,0.025780808,0.785539901,0.090036895,-0.166666667,-0.25,0.75,0.047498372,-0.199148718,-0.93498259,24.74647454,-0.891057529,54.92372748,-0.213704589,-0.544948402,-0.953915949,7.113852993,0.088511863,-0.005163017,0.019864574,0.002135628,0.012689952,-0.004340304,0.014488697,0.010996481,0.000642577,-0.003066804,-0.488171085,-0.021015762,0.6734135,0.02652201,0.900980521,0.953329494,0.918013329,0.949487204,0.899993496,0.955265737,0,0,0,0,0,0,-1,0,-1
125901,48249,32-Town: Distant,0.06721343,0.132177759,-0.506297229,-0.539215686,35.3483871,33.7,37.1,13961,2.885483871,10482,3.357741935,16147,40482,1685876,7662735,17214975,0,0,0.036411245,0.001037498,0.041475224,0.001358629,0.090188232,0.002025592,0.113556642,0.002741959,0.250852231,0.004594635,0.311965812,0.005261598,0.320043476,0.005335705,0.002971768,0,0.210560068,0.872226848,0.005803418,0.003697537,0.789803614,0.492360057,0.507639943,0.081909006,0.074758803,0.082496694,0.079288898,0.063372349,0.119667956,0.119178216,0.13423772,0.114525687,0.071502032,0.044321465,0.014741172,0.10292959,0.108301698,0.250411862,0.261370962,0.043549889,0.117255211,0.135381185,0.629900291,0.234718524,-0.019598415,-0.313301967,0.005306104,-0.174641788,-0.061721593,-0.00739916,0.04499307,-0.180861879,0.038996387,0.004890752,-0.3,-0.065654405,-0.142857143,-0.206349206,-0.206349206,0.034233251,0.053024633,-0.996138209,330.3713752,-0.995339196,11.62915999,9.645488076,-0.510075364,-0.86244207,0.52038042,0.004312918,-0.013333618,-0.098262486,-0.091934504,-0.115589141,-0.12156489,-0.137418474,-0.122654903,-0.124281609,-0.122119342,-0.0318665,-0.038968695,-0.136266834,-0.088588544,0.150834791,0.142815036,0.106617647,0.114145658,0.200876095,0.207527766,0.143015895,0.139205842,0.054513581,0.05902439,0.084375356,0.055693195,-0.047619048,-0.206349206,-0.206349206,0.110965159,-0.806402489,-0.996213894,226.5520714,-0.995314465,9.423580911,8.988431592,-0.513700395,-0.856252917,0.245401561,0.043477493,-0.008508078,0.037750903,0.037750903,-0.021295336,-0.021295336,0.035853534,0.059418565,0.00096004,8.68E-05,0.020909925,0.017755592,-0.06338904,-0.037829128,0.826808162,0.876647797,0.834064882,0.875358555,0.793427246,0.863564154,0,0,0,-1,-1,-1,1,1,1
101903,48201,11-City: Large,-0.034466243,0.365596834,-0.83556192,-0.4,34.16996269,33.29347015,34.97966418,1435155,2.860648321,985652,3.387434701,1598698,4713325,17137807,75025108,168550167,0,0,0.029990081,0.000583877,0.034155082,0.000621005,0.065538023,0.001012449,0.087856874,0.001438263,0.201122138,0.002164077,0.244519103,0.002357359,0.258971321,0.002408915,0.048713725,0.334166031,0.37399656,0.566470183,0.189492919,0.061828842,0.408443921,0.497843717,0.502156283,0.082178954,0.078275433,0.074908509,0.073470742,0.072693459,0.161660752,0.143747805,0.134039217,0.097536958,0.047771279,0.024752111,0.008964781,0.123569231,0.128590292,0.259571266,0.21424097,0.033779627,0.104786591,0.10229762,0.509670995,0.388031386,0.030807148,-0.065021276,0.055959932,-0.062452488,-0.092528681,-0.011675511,0.074006091,-0.17190341,-0.068511478,-0.024347197,0.043478261,-0.025405043,-0.041666667,-0.041666667,-0.041666667,-0.006433549,0.001956958,-0.884217979,4.372808294,-0.534171722,-0.878597172,15.9931143,-0.489469979,-0.838217185,0.638026694,0.149445797,0.012396798,-0.116407621,-0.162138769,-0.124740367,-0.160119032,-0.198246152,-0.186035661,-0.19568294,-0.207876515,-0.305256195,-0.308313552,-0.291026864,-0.331004632,0.136926937,0.087744563,0.156569419,0.183222416,0.263180272,0.222759171,0.266615395,0.285704914,0.45343817,0.459474704,0.484716302,0.502757234,-0.041666667,-0.041666667,-0.041666667,0.087296469,-0.813568643,-0.880651065,4.023461443,-0.508104003,-0.886179081,14.42076386,-0.495430678,-0.826244271,0.35644432,0.070695566,-0.012252226,0.004579977,-0.088621001,0.012298525,-0.006234012,0.012759644,-0.004717639,0.018760371,0.018437058,0.009767164,0.009498874,0.052623973,0.005337629,0.838210139,0.879276195,0.855910314,0.884649404,0.810496023,0.871901382,0,0,0,-1,-1,-1,1,1,1
101815,48201,11-City: Large,-0.034466243,0.365596834,-0.83556192,-0.4,34.16996269,33.29347015,34.97966418,1435155,2.860648321,985652,3.387434701,1598698,4713325,54498,257977,579566,0,0,0.029990081,0.000583877,0.034155082,0.000621005,0.065538023,0.001012449,0.087856874,0.001438263,0.201122138,0.002164077,0.244519103,0.002357359,0.258971321,0.002408915,0.122324159,0.13253012,0.221884498,0.566470183,0.189492919,0.061828842,0.408443921,0.497843717,0.502156283,0.082178954,0.078275433,0.074908509,0.073470742,0.072693459,0.161660752,0.143747805,0.134039217,0.097536958,0.047771279,0.024752111,0.008964781,0.123569231,0.128590292,0.259571266,0.21424097,0.033779627,0.104786591,0.10229762,0.509670995,0.388031386,0.075739479,-0.008860342,-0.043109459,0.177408526,-0.020959215,0.128306307,0,-0.171469192,0.039584786,0.061449538,0,0.054380665,0,0,0,0.083670699,0.094523397,-0.531455839,0.104024893,-0.620630372,-0.752585026,9.544244059,,,-0.450445867,-0.116241209,0.004772842,0.047619048,0.047619048,0.095238095,0.095238095,0.058823529,0.058823529,-0.095238095,-0.095238095,0,0,,,-0.082167832,-0.082167832,-0.045454545,-0.045454545,0,0,0.105263158,0.105263158,0,0,-0.833333333,0,0,0,0,0.119443034,-0.839426523,-0.495968548,0.094242855,-0.636984792,-0.7086915,9.323244986,,,-0.54467747,-0.081257806,0.066515669,-0.038461538,-0.038461538,0.045454545,0.045454545,0.058823529,0.058823529,0,0,0,0,,,0.734401684,0.937534019,0.739446331,0.786131221,0.827953267,0.933547064,0,1,1,1,1,1,-1,0,-1
43901,48085,21-Suburb: Large,-0.056912632,-0.044780936,-0.712512567,-0.279069767,36.73615222,36.16723044,37.26469345,283759,2.774883721,206793,3.196828753,300960,1034730,404265,3837264,8620733,1150976,1150975,0.013307819,0.000153663,0.017745692,0.000198119,0.069452901,0.00062915,0.092643492,0.000836933,0.183846027,0.001273762,0.231522233,0.001473814,0.251341896,0.001512472,0.490180603,0.537310676,0.589067049,0.715846415,0.084856859,0.112165923,0.147447213,0.491298551,0.508701449,0.075221674,0.084544975,0.082112531,0.068146754,0.049567899,0.140341616,0.173718366,0.152237963,0.097353967,0.048981199,0.020396477,0.007376579,0.097103528,0.122632234,0.331524286,0.263100025,0.023192216,0.067201393,0.057153775,0.64142411,0.301422116,0.173711604,0.154820884,0.056120882,-0.020066462,-0.086540852,-0.014293547,0.041198117,-0.085631034,-0.047427432,0.006203573,0,-0.007124023,0.041666667,0,0,-0.009327012,-0.014214201,0.072432207,-0.371917078,-0.109945671,2.194163286,0.388129098,-0.442942784,-0.95647398,3.563253055,0.063379108,-0.004441467,-0.051401408,-0.053348763,-0.046960009,-0.049004683,-0.081579067,-0.078852459,-0.052852485,-0.054103117,-0.076472663,-0.079373521,-0.106813986,-0.090810235,0.087257693,0.089489625,0.104717249,0.104332598,0.108814464,0.110393807,0.074441125,0.077168367,0.075544174,0.083440308,0.077459564,0.104048047,0.041666667,0.5,0.125,0.002059875,-0.303432462,0.258726126,-0.274676724,-0.059995038,2.130067729,0.267999224,-0.450905107,-0.95468079,3.172496979,0.012945768,0.001734554,0.031371116,0.031366702,0.052839717,0.050215129,0.018358414,0.022836525,0.017654242,0.018890201,-0.006705553,-0.002556164,-0.037628187,0.003789185,0.910483019,0.946639262,0.931780275,0.959307389,0.892629465,0.942122127,-1,-1,-1,0,-1,-1,0,0,0
22901,48043,33-Town: Remote,-0.009567089,0.007266349,-0.363157895,-0.355555556,42.25555556,41.73333333,42.8,4207,2.192222222,2329,2.867777778,5383,9203,162989,741509,1665862,0,0,0.023687928,0.000543301,0.027165055,0.000543301,0.089862002,0.001303923,0.103118548,0.001955884,0.108442899,0.002716505,0.126806476,0.003368467,0.13843312,0.003477127,0.880794702,0.925485961,0.965042373,0.865792894,0.011265165,0.007149047,0.424393414,0.502166378,0.497833622,0.058708839,0.056975737,0.057300693,0.052101386,0.073115251,0.130524263,0.110160312,0.140164645,0.155112652,0.095862218,0.051451473,0.01852253,0.190396957,0.179225101,0.155692893,0.264321369,0.020679819,0.057760875,0.21846554,0.474270853,0.307263608,0.093753377,-0.232897439,-0.013980922,0.933411558,0.034719788,-0.06879366,0.061088296,0.338515694,0.096839249,-0.021715063,0,0,0,0,0,0.060668914,0.003504878,-0.976878613,42.64285714,-0.981937603,24.30769231,0.585889571,-0.411985019,-0.735849057,-0.063492063,-0.016949153,-0.026311124,-0.023536165,-0.023536165,-0.055690073,-0.055690073,0.011441648,0.011441648,-0.098360656,-0.098360656,-0.024568966,-0.035653409,-0.066666667,-0.096774194,0.004409171,0.004409171,0.128415301,0.128415301,-0.051832208,-0.051832208,0.093897883,0.093897883,0.079533838,0.079533838,-0.025974026,-0.039888683,0,0,0,-0.022378466,-0.692683363,-0.974710905,32.4785475,-0.982190132,47.9301848,0.64095132,-0.452436722,-0.719712526,0.25353057,0.078248753,-0.047454838,-0.019230769,-0.019230769,0.06557377,0.06557377,-0.040983607,-0.040983607,-0.01369863,-0.01369863,0.053010808,0.041044776,-0.090909091,-0.132802681,0.849595111,0.915718854,0.864630683,0.916483759,0.841279676,0.918825574,0,0,0,0,0,0,0,0,0
37901,48073,42-Rural: Distant,-0.004984663,0.022942592,-0.412864622,-0.40625,37.9,36.52,39.18571429,17894,2.686285714,12907,3.204,20859,52646,191131,848282,1905737,0,0,0.029384949,0.000626828,0.031284428,0.000873761,0.071591384,0.00233636,0.084678798,0.002830225,0.14390457,0.004425787,0.161474756,0.004824678,0.175188998,0.004881662,0.828616352,0.988505747,0.980230643,0.716884649,0.147467794,0.004661225,0.206490314,0.508407906,0.491592094,0.071334448,0.073025863,0.0717278,0.075680991,0.060851608,0.11778936,0.121545875,0.13495919,0.123453634,0.082840004,0.047713639,0.019077589,0.105677881,0.135017324,0.23102716,0.299932938,0.02906002,0.095003912,0.142144878,0.621362481,0.236492641,0.148333024,0.090311987,0.07495548,-0.070673676,-0.065446868,-0.050819768,0.084633279,-0.069245865,0.178715661,0.012951145,0,-0.087027915,0,0,0,0.007902646,0.054502916,-0.993082166,75.67266187,-0.389748201,0.621424121,0.603514486,-0.479481721,-0.822224943,0.157913669,0.150089928,0.000685036,0.06122449,0.06122449,-0.098970252,-0.098970252,0.020793951,-0.001890359,0.040816327,0.040816327,-0.101886792,0.056603774,0.069767442,0.041528239,0.028571429,0.028571429,0.031428571,0.031428571,-0.031578947,0.017942584,-0.017379679,-0.017379679,-0.039615846,-0.020408163,-0.091925466,-0.106493506,0,0,0,0.08931012,-0.760215311,-0.992056023,82.5971223,-0.344006485,0.506832118,0.498569484,-0.505934339,-0.807179257,0.077732936,0.35562901,0.013645053,0.09154519,0.09154519,-0.070652174,-0.070652174,-0.011441648,0.016018307,0.022727273,0.022727273,-0.137466307,0.035040431,-0.028571429,-0.069387755,0.871268797,0.895651544,0.872789881,0.894002376,0.852619015,0.894070736,0,0,0,0,0,0,0,0,0
